income,surface_structure_coherence_mean,surface_structure_disorderliness_mean,surface_roughness_disorderliness_mean,colour_saturation_mean,colour_hue_coherence_mean,colour_hue_disorderliness_mean,tcap_wetness_mean,tcap_greenness_std,nir_band_mean,colour_brightness_coherence_mean,colour_brightness_disorderliness_mean,ndwi_wetness_contrast_mean,ndwi_wetness_coherence_std,tcap_wetness_disorderliness_mean,tcap_built_coherence_std
1971,0.701413706,6.179509973,0.658633014,175.5072797,0.189544573,6.220541283,-714.4892501,422.6464546,1991.922605,0.537754941,5.053548517,235.5948233,0.06154335,8.080173751,0.016975488
1972,0.708002969,4.512097755,0.16277052,174.685878,0.282711137,6.550247613,-531.8636602,469.1755207,1900.120997,0.536649425,4.561452302,256.7061459,0.038453777,8.08004331,0.040331164
1972,0.71383706,4.579307656,0.4982459,160.5029425,0.134897456,6.483006115,-613.6281081,710.2883493,1574.875961,0.811735549,5.114470066,274.9136531,0.063633108,8.080423865,0.036227955
1973,0.796988769,4.760472535,0.361838524,179.3152588,0.406056886,6.050928477,-656.4021078,843.762968,2299.840019,0.852506351,5.336874347,174.7609683,0.056234097,8.082671143,0.072224078
1973,0.769307091,3.763501525,0.089970477,180.219209,0.496796234,6.355206031,-486.7653593,475.8599464,1836.005648,0.7592963,4.227376803,159.1584697,0.019204025,8.080964725,0.059385224
1974,0.701617837,3.887539873,0.156243294,184.435102,0.623406557,6.240987875,-426.4931776,797.1457196,2472.231838,0.720476266,4.803284737,146.3967588,0.076892383,8.084318384,0.065307218
1974,0.758818852,3.960773971,0.185071548,169.7138015,0.309276894,6.494003256,-624.9074392,653.9512674,2059.040677,0.6416266,5.132917385,221.7285129,0.099255854,8.081992878,0.062939554
1974,0.693443906,3.29855251,0.130137751,168.982231,0.343275856,6.414873445,-806.1138833,509.0283259,1955.875618,0.663848244,5.196938651,245.650786,0.041018777,8.08337254,0.05054091
1974,0.832883128,4.839460414,0.786191612,173.7971098,0.256610661,6.699692884,-559.3579661,1159.123903,2214.793065,0.787602264,5.401856391,277.6436897,0.048164771,8.084283265,0.053603921
1974,0.759332172,4.232654771,0.316254496,161.0451727,0.235267069,6.775511621,-535.046709,504.9265815,2179.226754,0.582944719,5.358239178,311.649971,0.037891652,8.081577126,0.017832365
1974,0.693667806,5.071787661,0.101126838,174.4282325,0.228913229,6.478600323,-647.1275551,423.2351845,1853.227165,0.631485438,4.899439223,205.3223331,0.06901049,8.081014472,0.043053057
1974,0.78974174,5.316490523,0.390815351,180.1380952,0.229610534,6.396495248,-535.592747,425.3904296,1886.159523,0.574737962,4.733937212,236.402098,0.03220953,8.079257208,0.018583181
1974,0.693664411,5.017143959,0.144119757,176.8112798,0.179491366,6.730566635,-498.4602593,464.0635399,1806.832971,0.649712547,4.582090748,221.0310965,0.027930472,8.084496984,0.066958849
1974,0.787734307,5.348310364,0.706706904,168.2762364,0.238425222,6.798878602,-683.7036946,710.7942728,1857.282267,0.679551431,5.636078187,294.131274,0.02814341,8.084697558,0.021615975
1976,0.814113444,5.039100055,0.460087605,164.8723976,0.370167163,6.429232079,-703.3401267,454.211384,1830.062458,0.713210339,5.141368203,218.1416008,0.079759902,8.082521426,0.059924209
1976,0.815372811,5.158822411,0.801174214,165.2223956,0.337951866,6.45760885,-635.7374238,549.2073154,2210.982444,0.732620151,4.977108011,208.805851,0.064033127,8.081791379,0.056150779
1976,0.753358826,4.539567652,0.26540145,160.5807365,0.342922739,6.166746761,-681.0010948,470.7031145,1809.944762,0.628441117,5.817927199,200.7066948,0.064233394,8.083293808,0.095238448
1976,0.704837582,5.706249507,0.44145104,171.585504,0.133332309,6.483034216,-692.3859499,397.5701489,2001.541338,0.563786508,4.979776758,244.2018932,0.049460121,8.078843595,0.084273677
1977,0.728114879,3.884292301,0.155915351,167.7511997,0.310934526,6.464410154,-434.2946678,576.9018582,2185.620526,0.717548725,4.742726531,192.3351073,0.049350765,8.080552937,0.037456221
1978,0.767857883,5.114977215,1.396814552,160.9651163,0.292233548,6.834901206,-382.7337546,475.1403615,1690.017445,0.654837405,5.668981086,351.4415281,0.07585784,8.082476793,0.072209298
1978,0.767259621,5.226914538,0.937277514,156.606947,0.175974815,6.695681509,-942.5078463,563.3138859,1768.175504,0.67541563,5.512146269,344.9656385,0.069777653,8.082523493,0.046564416
1978,0.674402321,5.020189249,0.172261483,181.5625611,0.198240972,6.613642857,-391.9725363,692.1634845,2186.152979,0.637870384,4.620966674,241.3350996,0.07537262,8.080597223,0.056895649
1978,0.750181396,5.089573033,0.455604056,173.1805104,0.459480243,6.590751631,-439.26396,917.6456246,2307.732716,0.733955571,5.225869999,258.6608938,0.034276366,8.083140431,0.029495302
1978,0.740445398,5.272145967,0.343837538,180.5813187,0.170442854,6.71556057,-467.9437233,612.6480293,2275.363187,0.701533225,5.069313667,222.9967594,0.018363807,8.080243657,0.018464751
1978,0.75656521,7.138079463,1.451260572,175.2556845,0.122295798,6.678246838,-565.3037121,468.7277129,1854.319257,0.643276518,4.997125271,269.0170961,0.052337888,8.080961978,0.036359903
1978,0.731605005,4.871647468,0.323751091,171.5481463,0.278350744,6.48295617,-617.8426033,515.4185632,1950.22694,0.665826909,5.038531891,240.7709891,0.050346848,8.081648688,0.037316577
1978,0.676585747,4.514744414,0.129744244,177.6955947,0.21858514,6.488212791,-617.4573792,748.8351603,2182.358149,0.749530273,4.878670255,259.6403936,0.046595879,8.081236187,0.048602717
1978,0.746357394,5.371333815,0.272224816,167.1288279,0.1769254,6.467139137,-510.5314163,407.4662226,1817.378037,0.725068279,4.662908035,228.0147946,0.048891135,8.078510132,0.041494612
1978,0.668236458,5.663275064,0.166861343,177.1972534,0.195982213,6.158807142,-695.4208762,359.9349468,1814.58552,0.651399502,5.11713348,195.7012631,0.088722623,8.079813505,0.035284552
1978,0.705723855,3.844399281,0.284993338,176.6866267,0.27319791,6.586086497,-622.2439708,573.1117958,2096.987028,0.681159051,4.752669717,214.7798337,0.033319029,8.082716044,0.030524229
1979,0.729169487,3.943089988,0.653396843,152.8244898,0.478247145,6.648744583,-372.9597386,427.233493,1453.110208,0.771576234,5.387991276,356.6386663,0.033594009,8.078770434,0.026293663
1980,0.864051792,5.113004437,1.722200215,153.0578231,0.2362964,6.749878502,-446.7361635,375.7990754,1333.564627,0.698950978,5.895040999,327.9594327,0.040562496,8.083480442,0.020253616
1980,0.73256304,4.16909317,0.331022382,163.3251121,0.385860036,6.385102615,-980.5264702,691.9775547,1909.82062,0.731255731,5.548478785,273.5117677,0.020428954,8.083762149,0.032444185
1980,0.75525899,4.286802354,0.288807576,174.4861111,0.345317379,6.511041703,-768.8192189,607.617905,1972.77877,0.655865112,5.073810981,250.6764809,0.044118921,8.083335871,0.028737215
1981,0.742779439,5.132981074,0.431574657,175.9758389,0.3814194,6.396020274,-494.7717953,806.1076882,2235.920809,0.80542071,5.50210259,248.5817741,0.030501296,8.081273657,0.034959332
1981,0.747223096,5.136053042,0.279356504,167.1070155,0.58318861,6.115988614,-609.1960388,673.2095678,2166.082047,0.844728615,5.447378793,229.4997916,0.07570686,8.028461622,0.042803698
1981,0.754291275,4.247794261,0.287710138,171.619479,0.351793251,6.462479271,-688.3016106,669.2014424,2257.472253,0.643482085,5.126991108,221.0854287,0.050757449,8.083532918,0.032001664
1981,0.76867827,4.473433274,0.673873808,169.9553225,0.396917075,6.408992072,-655.9942289,716.5347575,1964.040402,0.740654399,5.226088586,231.9763357,0.083902828,8.082250894,0.052416727
1981,0.764313272,4.701955934,0.322717643,163.8727273,0.377053594,6.552270645,-505.1045145,788.8749492,2388.624245,0.700123436,5.082373642,230.1599653,0.081615542,8.07111444,0.083361202
1981,0.663591642,4.681556047,0.103665032,170.2829268,0.143984343,6.664546209,-643.8441177,424.3174485,2179.1561,0.585928286,4.912866718,221.030787,0.080861886,8.079478966,0.074741843
1981,0.76106146,6.001407452,0.62273307,174.7061281,0.253805656,6.659591594,-590.4090622,535.7358409,1851.838441,0.702672761,5.030523497,323.9920093,0.042645973,8.081507817,0.056804829
1982,0.736176733,3.859894982,0.097387833,174.0573066,0.303950519,6.254159932,-667.847473,407.9121189,1961.558169,0.616007835,4.81426493,206.0038852,0.064343646,8.081432373,0.031265249
1982,0.735259839,3.650867526,0.159352358,186.379902,0.264660046,6.507807093,-256.0392756,678.9465843,2061.999998,0.710805387,4.328030607,253.0120003,0.021788313,8.081594007,0.020687823
1983,0.71045464,4.234601816,0.111177866,168.7883982,0.354421473,6.316591224,-1045.076717,552.6270806,2074.821356,0.633633223,5.396126926,220.9288974,0.069434288,8.080617132,0.019466531
1983,0.74649774,3.919631498,0.109874463,175.1447084,0.351121969,6.485621011,-701.3701585,466.4766445,2099.218144,0.63935742,4.889091788,182.5023712,0.055809796,8.082477218,0.02147762
1983,0.773285113,5.113217098,0.214959246,164.1028858,0.244296364,6.424576724,-752.6526812,442.4949407,2017.291092,0.619680156,5.271302209,252.8025076,0.028446521,8.083027108,0.021057527
1983,0.735382813,5.868659386,0.324275444,168.2325419,0.266835594,6.446486388,-602.8000997,535.43787,1930.043295,0.59496316,5.168102616,284.1991075,0.089461895,8.081188459,0.076450762
1983,0.716955435,4.767834946,0.301655551,188.3374755,0.218268778,6.476137069,-374.5481978,664.1927737,2075.342055,0.749572545,4.532079757,206.167741,0.093231154,8.081202941,0.044332853
1983,0.634020597,4.239265663,0.098371403,191.6610169,0.355673148,6.268224778,-168.9142663,572.5615967,2100.184021,0.727618285,3.609850172,99.60799857,0.050010959,8.078149394,0.077349457
1983,0.721335535,5.508858846,0.26669392,175.6306954,0.128516026,5.963971939,-670.5895631,324.8273951,1790.39808,0.605738075,4.901401121,199.5732773,0.048074501,8.078276887,0.029807692
1983,0.687202911,4.551415163,0.221995513,181.9478809,0.398297208,6.430820962,-373.7117217,682.9359323,2167.778923,0.74281963,4.813662353,175.4643686,0.01994203,8.084131287,0.034532767
1983,0.719166671,4.712285203,0.241069845,160.1024328,0.295470682,6.675642411,-643.5320181,419.8410289,1970.711911,0.596955656,5.275230621,274.0690248,0.040842552,8.083248414,0.020933362
1983,0.708250984,4.810344697,0.338126359,171.9086918,0.262947528,6.730837931,-602.3149653,608.5337516,2044.551069,0.672193574,5.049578738,255.5808839,0.084434529,8.082813908,0.035061686
1984,0.674232538,4.727341915,0.164718216,169.9892683,0.336486784,6.32648961,-711.3380482,442.8831989,2168.602924,0.655968956,5.11305257,256.5912634,0.055052012,8.080719393,0.023962128
1985,0.703818667,4.481961301,0.059798089,178.8581162,0.40128119,6.315863704,-293.6476458,591.5084635,2089.609617,0.747147475,4.508125925,274.8834213,0.084247878,8.041158014,0.079725667
1985,0.67866049,5.578180576,0.360182457,169.5744993,0.169777382,6.783753992,-947.5229319,520.4744597,2013.516855,0.597843736,5.138468224,247.6340352,0.090834672,8.082255883,0.036477243
1985,0.774630807,5.269759062,0.632272941,165.4066265,0.255631575,6.653046286,-516.0154864,481.8842343,1624.465361,0.715817342,5.233715213,263.8117621,0.09624636,8.083690402,0.045372667
1985,0.649640965,4.424634327,0.068986065,170.257329,0.601076076,5.768493218,-611.2055509,519.6225539,2015.302931,0.740083034,4.014723883,93.66064813,0.072745723,8.074904256,0.038476339
1985,0.705764295,6.117669048,0.279825801,175.843292,0.175203711,6.574072107,-635.0264423,335.6137972,1871.021422,0.622305832,5.2013952,283.8170119,0.060603373,8.081334223,0.058207328
1985,0.690462029,4.274997057,0.253624356,178.8231734,0.323185324,6.663873177,-479.3203031,633.642785,2009.512323,0.642300496,4.741081313,226.1397209,0.042250527,8.082658412,0.05944905
1985,0.705794811,5.743219185,0.340565293,178.3023013,0.135431088,6.128115113,-654.9323595,337.5106852,1847.600939,0.525280269,5.109080071,217.6606043,0.057004702,8.079051495,0.036289024
1987,0.712420192,3.33827612,0.618617497,158.8067093,0.204069077,6.674313825,-694.5855098,605.5120483,1636.627796,0.630104173,5.737012675,363.6887689,0.027104597,8.082066695,0.018074747
1987,0.710311678,5.066710694,0.165545165,166.175307,0.419772352,6.29442365,-609.7675211,630.2552397,2411.336971,0.758941251,5.821949767,238.2865618,0.126470704,8.08142932,0.073784177
1987,0.73731157,4.671346588,0.156049622,177.4338961,0.127111754,6.620481154,-604.5081514,603.1540963,2278.030584,0.700459063,4.897267545,233.7013196,0.101883132,8.079727715,0.047017701
1987,0.726318952,3.711805799,0.084324118,192.6530612,0.563683538,6.061946807,-201.6122813,689.3543684,2084.512152,0.7923974,4.005669203,125.5916296,0.020874576,8.082982641,0.067013704
1987,0.71763819,4.465394245,0.195527685,175.4291212,0.32337287,6.114254431,-1034.340815,389.7615205,2031.904427,0.604759358,5.219554811,179.369809,0.07112297,8.0821446,0.045645197
1987,0.789538274,4.734447031,0.297635814,159.2468427,0.234960562,6.81270595,-570.0618431,592.6445722,1965.257175,0.610749208,5.625813574,333.1581997,0.029140368,8.083634589,0.017437139
1988,0.754259169,4.83741136,0.654789902,158.6197479,0.176628758,6.443855829,-886.5465651,456.7400941,1738.899158,0.607217124,5.598797087,322.5885365,0.043838618,8.082602305,0.024623242
1988,0.732420724,4.399434908,0.254012678,174.934279,0.454539928,6.414499173,-596.8656276,621.2485587,2033.935224,0.71594413,4.965685955,216.5772855,0.074931669,8.082689022,0.040194018
1988,0.762845072,5.124198384,0.27729888,176.990411,0.164712255,6.386950156,-638.0092684,495.6553867,1980.83493,0.601122052,4.965219732,235.1250565,0.076730778,8.079740785,0.063861324
1988,0.737783061,4.330588733,0.365684129,167.7871901,0.303462935,6.23604098,-796.7137572,509.8021999,1732.28512,0.61104336,5.777702342,237.226707,0.044002373,8.083259502,0.01495617
1988,0.71980371,5.72220123,0.336758047,172.4373233,0.225456172,6.445654106,-585.8399634,451.1042019,2077.417534,0.628860859,5.080345083,280.1474194,0.079015581,8.077506463,0.053304249
1989,0.698970964,3.603480085,0.106568967,165.9267956,0.301753952,6.539974539,-744.8641372,386.1342307,1771.055248,0.630219543,5.039965669,240.1829278,0.096802538,8.083760676,0.060131449
1989,0.804459175,5.224901159,1.234968112,162.4041298,0.311501357,6.429269486,-354.9626733,652.0814195,1638.166668,0.732965246,5.581730898,265.8124213,0.03912862,8.082226475,0.048426618
1989,0.72355768,5.08318736,0.266985154,175.9172897,0.234442163,6.504043174,-603.8406089,431.584213,1865.286918,0.577835068,4.64235421,252.8903687,0.050201816,8.079388371,0.030614107
1989,0.78713712,5.186240887,0.707002838,163.5402439,0.269689294,6.459744851,-855.8043041,495.3528619,1753.757317,0.623183448,5.647051113,287.9639146,0.043062769,8.082037368,0.015406449
1989,0.728917047,5.729995322,0.338882412,174.9639528,0.272445466,6.594183163,-620.6399413,938.2341236,2431.222809,0.683450881,5.174593078,261.2228241,0.106175387,8.082596544,0.068623011
1989,0.668219574,4.86822419,0.091132099,185.6579599,0.535835782,6.113485141,-598.5175589,682.6537896,2992.09835,0.717568568,4.169454309,96.46727063,0.083228923,8.079231802,0.04880231
1989,0.749662782,5.250846691,0.617805343,167.5242478,0.365684914,6.619754292,-845.4728455,957.9108914,2244.846019,0.729850024,5.561364209,221.4832329,0.072943477,8.086080207,0.026348119
1991,0.622094053,4.136987736,0.142405578,176.6306342,0.206806299,6.584996044,-433.2507148,473.9697111,1827.090549,0.665839101,4.606856525,246.6869277,0.060919766,8.078499717,0.047560945
1991,0.778951399,5.532821871,0.641468173,183.1639269,0.166542626,6.684526212,-420.7490502,609.0216646,2140.849998,0.710598279,5.068572339,321.6969252,0.143224738,8.082568094,0.084305062
1991,0.745764853,5.144727252,0.530923832,167.192926,0.276203137,6.765197165,-402.0027351,562.3869094,1651.340836,0.648336586,5.475003777,394.2498851,0.018711753,8.082922276,0.018225163
1991,0.730490507,4.922111668,0.272062992,174.1965517,0.240068479,6.684208637,-382.8224514,612.000247,1898.063219,0.706781605,4.789781651,274.9159367,0.048554494,8.08319744,0.034953474
1992,0.761640085,4.94987958,0.525926153,162.0130506,0.394017037,6.807268393,-615.3383098,653.5045149,1694.750407,0.746375616,5.554344619,277.4854714,0.021854283,8.08325785,0.024024066
1992,0.705586557,5.275536023,0.2120045,172.7732919,0.110387438,6.469690117,-601.7032005,287.9803283,1794.090066,0.575606152,5.040763234,210.9348917,0.102595458,8.080832352,0.084799959
1993,0.723862376,4.909276625,0.220162035,171.7356021,0.235284233,6.439907008,-801.1642043,447.8832947,1513.764399,0.592809857,5.178156135,279.3738482,0.023522039,8.081282614,0.021504215
1994,0.693046889,6.25752949,0.541863586,173.897747,0.19157965,6.60077399,-586.6493964,573.5924599,1780.009245,0.702296629,5.30204443,306.2981876,0.071168457,8.082185422,0.039971083
1999,0.758001533,5.05657571,0.865061338,152.4057459,0.355432174,6.435073626,-715.0226449,974.357518,2191.892486,0.829707047,6.049769648,219.1854164,0.054496252,8.079277165,0.050801878
1999,0.578656457,4.385644619,0.012384728,189.3585843,0.758458377,5.572197633,-438.3125649,770.5938458,1703.924642,0.839638952,3.562296049,289.0149805,0.069820917,7.959254365,0.0573331
2003,0.686946374,4.448315207,0.343945165,169.6444028,0.275117074,6.310907646,-467.6606614,1137.288605,2217.749188,0.822008845,5.077773516,166.4135596,0.072178484,8.08119425,0.109630371
2005,0.77202366,5.636740536,2.07395372,162.4852547,0.198767382,6.763452231,-618.1140406,405.6382467,1477.959788,0.643285127,5.821380536,308.3268031,0.059573317,8.082382531,0.035263324
2007,0.691049368,3.532300244,1.03675862,149.0865672,0.237231422,6.761826902,-807.4326721,465.4337069,1611.402984,0.622915005,5.900266913,340.8824129,0.052140789,8.083124881,0.034907106
2007,0.762721446,4.748698726,0.452594959,176.992541,0.510149877,6.528006782,-598.8941712,1102.187495,2450.939831,0.693554553,5.258270082,234.1260355,0.046275266,8.085071258,0.045503057
2007,0.747582265,5.205839361,0.749912881,155.8684211,0.231259585,6.60020882,-701.7092767,485.585668,1649.797216,0.659605831,5.405962559,265.2272747,0.021075876,8.083367979,0.01834286
2008,0.720260655,3.907002678,0.143818328,178.5101488,0.486162715,6.430872371,-536.5126314,886.5071268,2264.026613,0.695939095,5.062878168,189.9077722,0.059513826,8.083353205,0.041553949
2008,0.735683946,5.382868433,0.530698761,180.2170264,0.202467594,6.459296297,-447.7541945,458.8359863,1929.790768,0.660036555,4.8213575,244.8972519,0.048872121,8.080153022,0.064836966
2008,0.699944479,5.684121059,0.208835277,174.0820033,0.147339801,6.499263703,-582.4164085,387.8313077,1977.44524,0.581684462,4.920967282,270.8831915,0.060117233,8.076662235,0.021741876
2009,0.751250789,4.780610627,0.29481348,177.4451796,0.43719853,6.18944125,-1103.624758,418.674071,1930.413046,0.615823893,5.191109335,188.8968914,0.078084083,8.08232609,0.055554093
2009,0.802645064,4.754128464,0.755176998,165.346056,0.245019916,6.185303826,-907.9677396,367.5400275,1701.975828,0.563353883,5.517798984,287.7151002,0.038962796,8.084052696,0.02030108
2009,0.680487493,5.558682091,0.290848306,165.9604685,0.148751399,6.727012158,-742.874471,424.2243655,1810.84261,0.632302555,5.195370804,252.9236451,0.050967522,8.082914975,0.03471867
2009,0.733894391,5.069645601,0.114303593,162.1064871,0.458404675,6.605724075,-580.7662913,500.8019325,1872.794368,0.801976767,5.238217483,402.4961409,0.078514652,8.064815606,0.026890655
2009,0.691460734,4.489861658,0.132187951,177.8180686,0.274844469,6.723145719,-314.7894299,624.8203015,1519.701583,0.746905125,4.459464641,438.985506,0.122598696,8.025580499,0.096192241
2009,0.695341597,4.995784014,0.276365777,186.0368949,0.278479414,6.589385958,-361.6501399,701.0091222,2010.720781,0.682137022,4.717131291,230.8817001,0.040041416,8.084063725,0.021960738
2009,0.693429609,5.8387154,0.785945347,174.5221843,0.185044712,6.112879312,-743.9275042,403.9552536,1953.595222,0.682682556,5.362323896,236.5383915,0.103880263,8.08040892,0.090580652
2009,0.715636232,5.198334271,0.334206423,178.8880995,0.146580403,6.29735453,-706.8202398,417.0996809,1876.204265,0.625912851,5.030111113,201.8254298,0.121137047,8.080030577,0.066785288
2009,0.691894664,4.976999191,0.209218449,184.0,0.144459413,6.414887271,-258.2562858,351.8702277,1864.000035,0.739426671,5.181511955,242.5403474,0.004017273,8.082145149,0.002705431
2010,0.72241931,4.288475195,0.399632734,165.8226319,0.370823598,6.465386261,-772.6680866,641.0798354,1888.045772,0.660965734,5.406117738,273.9096612,0.049350562,8.082643371,0.03425513
2010,0.79707233,4.873889085,0.591553828,173.26342,0.498486622,6.527255747,-562.8196231,593.7935473,1555.532374,0.768736269,4.98675856,412.8390754,0.074703395,8.071992863,0.056275472
2010,0.685000804,3.678818563,0.119579057,176.0400281,0.37251522,6.599369517,-529.0958362,683.0252428,2211.373244,0.665006622,5.108036928,222.4127681,0.049577982,8.084663228,0.027377102
2010,0.702371012,5.398817826,0.404572083,171.7199694,0.168534339,6.616973134,-794.8862074,437.8097388,1978.353481,0.565630335,5.153171037,277.0556857,0.067268522,8.083765676,0.013625786
2010,0.708956972,5.671728887,0.338737588,170.4133065,0.279154604,6.479066146,-590.8054072,462.4310893,1919.006384,0.683706799,4.864409311,215.8061807,0.081704563,8.080072373,0.030524617
2010,0.708878839,5.717694967,0.57978182,167.9038239,0.117119968,6.397678709,-671.7488338,396.9614102,1860.991889,0.636824791,5.015069665,271.5109286,0.090568379,8.082844759,0.049802633
2010,0.736388724,5.539680951,0.319038805,175.8464406,0.220141155,6.599737679,-520.4097762,517.0501425,2195.890796,0.638831086,4.88605416,214.4351739,0.088524876,8.081296115,0.049194693
2010,0.72234886,3.980740089,0.192961003,166.5139601,0.249154447,6.488226167,-691.5432392,453.5931263,1850.539033,0.583017386,5.185204304,238.2563334,0.070507949,8.081190115,0.034549528
2011,0.725508456,4.820439257,0.368533809,167.6114101,0.291474187,6.343404351,-1122.40417,475.3988437,1882.831003,0.688317827,5.724278641,271.4300006,0.029088617,8.085158859,0.045091688
2011,0.828306579,5.42433078,1.504328525,153.8578947,0.116428746,6.703696919,-827.0497513,456.0724417,1720.003506,0.590826475,5.835965263,328.5436575,0.033807793,8.084189313,0.01363655
2011,0.762760549,5.213117274,0.526220201,165.3288591,0.305284746,6.406105078,-825.0666517,423.7750098,1842.173822,0.613073133,5.256734468,232.8405304,0.065536642,8.081194237,0.044680536
2011,0.691554255,5.267416394,0.082700492,171.8548877,0.275066202,6.609060505,-473.2157105,605.3540421,1898.93625,0.664945063,4.814827656,328.0939135,0.051349692,8.081131818,0.061734995
2011,0.699909822,5.606245557,0.345185849,182.2954545,0.258826696,6.594822928,-657.0304959,724.9176066,2144.716382,0.665452473,5.078769996,263.6215459,0.105234934,8.080951578,0.069612339
2011,0.67554416,4.910874269,0.324154509,181.1665552,0.257184977,6.472039655,-458.6517325,489.7240568,1700.512377,0.762343846,4.847473334,250.2928573,0.055721128,8.081488748,0.058861023
2011,0.779401823,5.86483876,1.014653302,174.8416469,0.217503578,6.446766665,-577.1711028,741.4639422,1925.16073,0.695017155,5.408213252,281.0283892,0.064938381,8.084376811,0.041634943
2011,0.719696792,4.264061841,0.224011787,163.4213231,0.216331707,6.730471636,-582.9260021,463.892615,2066.3404,0.581087249,4.931399203,288.5664588,0.037890675,8.078465035,0.020187951
2011,0.626181623,3.363313485,0.079062903,191.3346732,0.662092326,5.819773162,-229.9758745,765.0899494,2639.188573,0.859869791,3.91588778,79.59620632,0.055178165,8.079955577,0.034185417
2011,0.786227999,5.00090435,0.209413228,162.119403,0.254544274,6.823962054,-628.993413,467.6992347,1992.771644,0.518678483,5.577122852,314.7110156,0.015161982,8.083463549,0.0110727
2012,0.702019714,3.743012904,0.06166207,167.3031066,0.41631148,6.572995559,-758.750488,448.1433296,1799.318217,0.663263936,4.847556798,294.1442282,0.132563136,8.064784002,0.104781151
2012,0.715567153,4.015165171,0.230239256,162.1136063,0.288747138,6.57676446,-591.7856687,458.1884733,1810.11889,0.624715047,5.376274886,320.1710758,0.060653188,8.080847631,0.056362764
2012,0.724496326,5.29507414,0.445110995,179.9006467,0.144492771,6.514026892,-464.6879279,692.2744287,2089.490886,0.687956225,4.945697815,250.658156,0.051469365,8.08466155,0.024400148
2012,0.68134596,5.384162849,0.34389213,170.9804059,0.175823481,6.639950942,-638.4949565,612.3284861,2068.447516,0.548102349,4.751201984,258.8644031,0.069269513,8.078984604,0.030960967
2012,0.730832251,4.943400293,0.342848933,173.9126474,0.136110036,6.526586221,-606.0527266,490.8832958,2054.192388,0.599806371,5.021282353,242.2595847,0.041093629,8.080263738,0.064031075
2012,0.735360871,5.099460434,0.403603466,173.1851852,0.193752717,6.343352783,-504.5385595,573.6271831,1988.27899,0.715703091,4.855340822,181.6307983,0.036878138,8.081082468,0.042340195
2012,0.751340832,6.031787083,0.665090826,173.9005935,0.211852632,6.372306555,-760.1548952,533.7472988,1934.170995,0.640435462,5.111508724,232.9512176,0.076759968,8.080746926,0.047393769
2012,0.708446123,4.127106184,0.037909725,163.3861265,0.376243509,6.944364771,-503.4771,563.246638,2181.40577,0.662772017,4.905208164,347.3292666,0.098753638,8.085076247,0.055887004
2012,0.790190905,4.368915977,0.40322448,167.8542216,0.440794695,6.482914602,-661.1876071,539.6973364,1751.628299,0.767796226,5.368587874,220.6234554,0.035445498,8.082403387,0.017519558
2012,0.706274575,4.291027232,0.227552831,168.7767176,0.375094718,6.382567447,-994.0778671,334.7891192,1939.396949,0.596807612,5.201015951,197.1197745,0.037467239,8.081852763,0.044488591
2013,0.807159627,5.023028514,0.453477413,173.3365042,0.247056329,6.074595595,-601.8921714,520.8972287,1611.657548,0.758385792,5.218407465,215.4422577,0.05297524,8.081487953,0.0180975
2013,0.69131804,3.912642278,0.374460195,171.8892308,0.216842201,6.481683046,-645.2196392,330.6111018,1603.007693,0.590174647,4.904906287,244.9494586,0.024600884,8.080403262,0.02225038
2013,0.703025341,4.24775281,0.052742958,175.1340996,0.323927817,6.514374848,-455.4957928,612.5524304,2158.219243,0.640007054,4.661566108,205.2619835,0.052983477,8.083641209,0.061223939
2013,0.73074097,5.840083067,0.48581307,176.6337617,0.161219593,6.45796583,-626.4073442,512.6634238,2065.601634,0.75221319,5.100812361,268.7665455,0.087867844,8.082829315,0.096439793
2013,0.736052179,4.915054725,0.493164844,164.1448087,0.331023533,6.565313936,-491.1298279,405.6090741,1758.051909,0.626113042,5.046536839,264.282768,0.028957425,8.082912375,0.011987562
2014,0.744709145,4.698688482,0.154215323,172.1067698,0.358785262,6.568447502,-344.0303953,647.9886942,2197.07118,0.704975826,4.539243347,288.720691,0.090198064,8.038671305,0.092976422
2014,0.750496266,4.601894948,0.382298459,173.0223727,0.409349958,6.428893075,-489.1707273,930.0207366,2209.376437,0.784014116,5.276438879,209.3356609,0.041811076,8.081970197,0.040984509
2014,0.714770121,4.706482262,0.186510973,172.9031297,0.19150016,6.519425141,-506.7570406,426.2273533,1982.155488,0.64362351,4.667925484,252.4880061,0.059191139,8.081200234,0.027400772
2014,0.692168462,4.485794881,0.152380837,179.1607989,0.155297022,6.621250836,-418.0717819,585.7240815,1819.889978,0.697059425,4.94733611,348.0422858,0.089696704,8.081800823,0.079561864
2014,0.694972858,5.111462644,0.060409728,172.8287373,0.136686399,6.292777576,-680.812479,360.2306265,2051.204642,0.743720638,4.593225804,179.1612677,0.098137339,8.078380401,0.065709559
2014,0.718253096,5.332640241,0.363988287,169.2968,0.101458297,6.8033451,-611.0026451,427.1385795,1980.693602,0.559358233,5.096791289,287.3754054,0.039242668,8.080694047,0.029224559
2014,0.714399245,5.400193476,0.148775274,165.3921569,0.200045064,6.435725234,-581.815265,440.6802803,1933.99853,0.625094702,4.790247482,244.6143844,0.09317323,8.074618302,0.081146983
2014,0.733241616,4.051860645,0.104471221,174.6266934,0.388342193,6.525118671,-585.2736704,498.6357393,2045.033615,0.634835486,4.706314183,188.0358342,0.08007924,8.081151649,0.028612077
